,building_id,manager_id,display_address,street_address
27247,4208,557,11866,11252
27248,1510,1753,8432,13067
27249,4782,2273,7352,2865
27250,1,2769,12940,9559
27251,2159,239,32,13045
27252,50,582,11889,19699
27253,5664,1461,12131,9219
27254,444,2743,9488,8307
27255,500,2870,9056,1573
27256,23,171,4932,928
27257,436,1092,9807,94
27258,3835,1803,10541,10469
27259,392,1374,32,9468
27260,2260,574,3074,22565
27261,5567,239,8391,15769
27262,2608,1929,12620,362
27263,6218,1690,12268,15223
27264,1432,3035,8299,9144
27265,5857,675,11014,1692
27266,1,90,13066,1062
27267,6320,2119,9056,15107
27268,2545,2236,13524,15986
27269,5037,2523,12654,12424
27270,1024,1128,11064,5085
27271,5585,1444,9163,3802
27272,1,1590,32,8555
27273,3761,1277,32,22262
27274,1,1828,11178,3028
27275,1931,2075,8446,18723
27276,6261,2012,8898,20341
27277,1,1828,9789,13935
27278,1,3004,9056,15107
27279,1220,1929,12659,1626
27280,616,3004,12298,3380
27281,3105,2462,9812,1309
27282,4169,2892,8386,5832
27283,4461,2626,32,762
27284,519,2757,8377,5825
27285,1,1580,10651,8644
27286,6534,2644,9087,3340
27287,3499,329,9214,13573
27288,819,109,9095,5018
27289,5217,675,12858,22662
27290,0,1419,9221,21378
27291,0,268,13514,6369
27292,3266,3004,9523,5707
27293,6135,990,332,854
27294,4582,980,8478,18450
27295,5007,1794,13070,18190
27296,1486,444,12248,20425
27297,3067,1718,12244,19871
27298,4461,542,8078,750
27299,6326,3053,9335,8688
27300,268,1525,13496,17612
27301,2936,2634,4089,14605
27302,3707,3024,9624,22048
27303,2677,1084,9263,9658
27304,3969,2870,10594,21741
27305,1,590,32,22264
27306,1,3004,13444,3214
27307,2791,1873,7375,16930
27308,5113,2218,515,21941
27309,6355,30,6958,22054
27310,1059,2281,7986,3617
27311,1,738,12895,23680
27312,1133,1671,9326,18178
27313,2219,444,324,19220
27314,2690,1873,12327,16046
27315,2942,3004,12977,20552
27316,1522,1102,9335,18596
27317,2547,332,11178,4258
27318,4585,3004,9574,23311
27319,0,1041,32,19002
27320,5538,2870,32,19050
27321,1,1895,9221,12841
27322,4377,1084,10772,10967
27323,2816,424,8836,4781
27324,0,497,7219,14133
27325,2646,1444,13278,18343
27326,5028,1125,11824,8941
27327,1,686,12506,23626
27328,1960,3245,9110,8923
27329,5109,3067,3273,11495
27330,3761,63,32,22264
27331,6192,2702,8405,8290
27332,5426,3309,8379,11218
27333,3917,672,12273,11045
27334,5377,2538,10930,10344
27335,4301,3083,9845,20097
27336,2242,2999,1185,3632
27337,3077,2653,32,13526
27338,1,1381,11665,21454
27339,0,3223,3117,10819
27340,4818,2843,11511,4814
27341,779,3033,55,9611
27342,1,2407,7486,23026
27343,2430,2074,32,22028
27344,1,1149,10443,21084
27345,1372,634,8988,11528
27346,4161,695,13541,21355
27347,4616,2607,10820,21823
27348,1,115,32,6061
27349,2165,2601,6511,7826
27350,1,2752,32,17849
27351,1680,1076,13330,9920
27352,0,1866,11178,4663
27353,1407,1324,7760,9286
27354,4896,3309,8595,13438
27355,1,301,9369,10951
27356,1,1580,7838,15446
27357,1,2112,10116,12909
27358,5261,2956,32,13939
27359,1937,841,11880,19696
27360,0,516,9772,20997
27361,1,77,13137,6746
27362,2748,2425,9309,11118
27363,5196,3024,10583,19643
27364,2596,1871,7577,16156
27365,0,196,9634,11702
27366,2659,1298,13639,22671
27367,3077,1062,32,13526
27368,5216,3112,9725,9790
27369,4732,1811,7565,1885
27370,3130,3201,8111,9126
27371,0,663,9997,2034
27372,4898,2048,5457,2027
27373,6534,1488,8097,3312
27374,2767,2759,11297,21680
27375,2396,0,2535,8854
27376,1700,1753,8200,7382
27377,5283,2281,7055,16439
27378,5593,3309,8474,15348
27379,925,3004,8239,2726
27380,3785,2212,8390,17742
27381,2890,1970,8439,17525
27382,0,497,7359,8060
27383,6218,273,12268,15223
27384,506,2638,8541,15181
27385,3471,2271,13672,4798
27386,3695,523,8029,2723
27387,1,1828,13311,15622
27388,2596,2049,7576,16155
27389,3254,515,12901,5942
27390,1,376,7386,6373
27391,2081,2937,12379,12345
27392,5356,3065,13257,14288
27393,4461,2892,8084,755
27394,4038,2111,2590,9131
27395,0,0,11524,14805
27396,4618,2707,9859,140
27397,5719,3004,7500,18200
27398,1659,1617,13468,6584
27399,575,1698,8674,19857
27400,4578,2229,12463,3004
27401,920,1050,9122,2308
27402,4335,1189,8521,7576
27403,3755,2890,10620,9927
27404,3815,3004,12221,17833
27405,3583,3247,9025,17533
27406,2133,43,12191,1909
27407,1,3004,12742,17843
27408,3689,2702,8541,8678
27409,3077,1929,12273,13513
27410,1050,152,32,8177
27411,4701,2425,13431,17606
27412,1,3004,13541,23743
27413,2430,1282,32,22028
27414,1,1268,10931,23411
27415,3828,1552,13541,6587
27416,1363,1175,12552,440
27417,4578,3154,1000,3015
27418,5713,1401,9031,134
27419,4833,2742,32,17456
27420,1231,2124,7049,5264
27421,1715,1298,9190,13463
27422,0,311,761,2259
27423,5496,1298,13113,3543
27424,4618,2544,9859,140
27425,1143,2252,32,6977
27426,4899,214,7701,6958
27427,4929,1102,9056,13455
27428,838,3295,12954,658
27429,1,221,32,6061
27430,5641,2757,13263,16958
27431,5836,818,7924,7370
27432,2159,587,32,13045
27433,2890,2601,6185,17523
27434,213,3331,4425,15863
27435,4244,2607,1921,6167
27436,2808,2705,8201,3671
27437,5157,1948,10846,15382
27438,1,1319,9343,7284
27439,3519,1699,8621,1223
27440,3324,2702,8399,15670
27441,938,43,12416,12869
27442,1839,1344,988,2952
27443,3815,1204,13263,17852
27444,2100,2666,13348,18275
27445,2767,2805,11296,21678
27446,575,1716,8670,19855
27447,2545,1831,4450,15986
27448,2508,707,13251,17677
27449,3426,2702,12375,15273
27450,1,1307,9118,12017
27451,5391,201,0,1291
27452,1,3319,9254,16419
27453,1,2054,32,14184
27454,361,861,5457,5677
27455,5173,51,10911,20910
27456,1,3004,10423,8867
27457,1481,2271,9087,9059
27458,4036,3339,7876,9003
27459,1,37,32,12597
27460,1,1267,12944,7069
27461,3266,2140,9574,5707
27462,1,3261,13203,16696
27463,4592,1792,7375,17200
27464,3925,1298,8959,13445
27465,2077,2117,10648,19781
27466,3067,3014,13271,19881
27467,4592,2444,7373,17199
27468,5644,3024,9740,21725
27469,1,1146,9362,11314
27470,3201,681,7817,17788
27471,2406,1299,12906,10794
27472,5580,1242,1874,5984
27473,0,1586,9909,19162
27474,2999,3004,7948,8967
27475,2710,813,9349,4845
27476,4417,602,8006,6382
27477,390,1619,9568,1312
27478,3990,3004,11127,21674
27479,1,2223,9254,10943
27480,1,1657,2450,8490
27481,3912,1386,13590,7054
27482,6320,3053,9056,15107
27483,1,509,9210,10016
27484,5739,2545,10229,18554
27485,1,1370,8975,869
27486,3225,3007,8302,9492
27487,5803,2425,7519,21561
27488,2609,557,12670,7461
27489,1,531,9859,23346
27490,1662,924,7714,4554
27491,1337,1734,12407,11970
27492,0,259,11027,14546
27493,1246,1855,13431,7319
27494,5173,1128,10911,20910
27495,1910,818,8175,9486
27496,3238,2742,13097,18754
27497,4884,256,8322,12461
27498,2187,2662,8528,8917
27499,3592,424,3382,11809
27500,5485,2946,13254,11984
27501,1,1828,7367,5113
27502,5719,3004,5084,18200
27503,757,1811,7257,3554
27504,1,133,9276,5290
27505,2428,3326,6964,17341
27506,4229,2662,9056,12631
27507,1,1957,32,13045
27508,1827,2185,32,15258
27509,186,1308,8874,14137
27510,705,907,12858,16761
27511,5707,1344,3074,18279
27512,4578,2640,12466,3006
27513,6058,3065,9110,2667
27514,1,1197,3279,8092
27515,1,767,9343,7681
27516,546,245,7355,14074
27517,3828,588,13541,6587
27518,3638,2445,10346,4261
27519,3537,2638,12655,7003
27520,4450,93,12862,14451
27521,5281,1539,8448,13918
27522,5485,672,12196,11963
27523,2850,1254,13541,22396
27524,4102,2394,13681,2474
27525,868,1302,7159,5682
27526,0,3004,10026,7335
27527,6534,2119,8096,3311
27528,3735,2425,11056,207
27529,2495,1807,8530,13147
27530,5952,2283,9049,13012
27531,5207,2801,12285,16717
27532,1,0,3349,11693
27533,4389,2757,13671,2587
27534,1369,2597,10950,3736
27535,3596,2626,9066,8592
27536,1,1657,2042,6700
27537,172,1103,8648,7739
27538,3076,1297,13131,17320
27539,5653,2497,9312,9170
27540,5585,1125,8246,3783
27541,1530,2601,8496,16060
27542,3638,1554,10343,4260
27543,6269,241,8597,13155
27544,91,616,8443,13427
27545,5375,2185,32,19007
27546,4732,425,7567,1887
27547,4588,872,8105,21527
27548,1,738,32,23701
27549,6497,3045,1772,14235
27550,0,957,3270,11481
27551,5163,1430,2521,8776
27552,2646,1718,12254,18328
27553,616,750,12299,3381
27554,5921,30,7523,21581
27555,848,876,12962,8220
27556,2110,1084,11749,9076
27557,2042,3004,10244,5607
27558,1937,871,11883,19698
27559,2589,2615,12432,4056
27560,1869,2058,10810,23403
27561,2402,2126,4830,16142
27562,1,159,5455,2112
27563,436,456,13541,94
27564,6268,2075,8446,17960
27565,1050,2640,8010,8150
27566,1,1629,9216,12157
27567,2916,1050,7827,16235
27568,0,681,9169,8729
27569,1,3295,11419,22794
27570,1262,424,12946,7005
27571,2414,2876,1276,3986
27572,1,1779,9312,13023
27573,4793,3046,10324,1586
27574,3005,1448,9347,13576
27575,2516,725,6598,22364
27576,3703,349,13671,4972
27577,1403,1,8473,8583
27578,1,3060,32,8177
27579,520,1563,8579,15101
27580,3840,1873,32,4375
27581,1177,2843,7953,8141
27582,3023,273,7310,14420
27583,2430,946,10047,22027
27584,6201,2757,13524,22437
27585,799,1620,3073,19885
27586,4028,2742,9087,7591
27587,4021,1450,11930,12394
27588,4473,678,8106,7573
27589,1818,1518,7835,18149
27590,4822,2212,13044,4821
27591,6036,1704,2242,7541
27592,1,2797,12959,18569
27593,3267,3309,8311,14251
27594,6433,1286,50,743
27595,3924,281,7684,19593
27596,3137,1563,9110,12836
27597,616,1563,12305,3384
27598,1,2752,13480,11697
27599,2677,729,9263,9658
27600,1,1084,9306,13812
27601,765,1050,32,12532
27602,5338,2168,1238,3848
27603,3160,3004,10034,228
27604,2867,347,3279,9410
27605,4748,14,12286,2352
27606,6263,1751,12903,19628
27607,1,1059,9568,487
27608,1,1004,8917,17797
27609,4001,1175,9639,2970
27610,3949,3004,13523,21374
27611,1,1143,563,1640
27612,0,2522,5537,19851
27613,3635,2457,5564,19976
27614,3638,994,10091,4261
27615,450,811,10363,250
27616,2734,627,8199,12451
27617,599,226,4999,17696
27618,2495,2801,8527,13145
27619,3061,253,5843,20712
27620,0,1631,6317,6635
27621,1110,1148,32,12723
27622,0,439,886,2641
27623,6144,2196,12075,16689
27624,0,2021,11668,14378
27625,1169,2640,8263,6274
27626,4076,1103,8096,9482
27627,5605,242,12673,12088
27628,3842,818,12488,4061
27629,2791,1792,7375,16930
27630,1,534,10852,10667
27631,3416,736,8842,1570
27632,4102,2048,13671,2473
27633,5905,424,13506,11498
27634,1955,3295,7801,19998
27635,1,994,11497,23423
27636,3944,1678,13387,1430
27637,4656,1913,12257,13038
27638,637,3142,12962,6206
27639,1,3004,9343,7431
27640,1,3045,7913,19690
27641,1,3188,8779,15912
27642,6298,3004,7375,17215
27643,4045,2014,8939,18312
27644,6190,2334,8930,15676
27645,5707,1302,3074,18279
27646,0,2095,11722,3821
27647,208,707,12862,20124
27648,4163,1203,8988,8843
27649,5523,1256,32,6061
27650,4232,3212,11050,646
27651,5641,173,12221,16951
27652,4082,2425,6954,4616
27653,1791,681,12913,901
27654,4610,1084,10899,22921
27655,6198,0,9300,7044
27656,2458,135,5893,21503
27657,500,2640,8040,1555
27658,6534,262,10563,3310
27659,450,588,10363,250
27660,6467,350,11083,22368
27661,924,2212,12966,7123
27662,1,2511,8907,6866
27663,3783,2058,1609,5150
27664,1,0,11424,23443
27665,1,882,10022,18364
27666,3986,2742,32,3938
27667,1120,2729,10368,22271
27668,4448,2892,8428,17633
27669,1326,3123,4105,14221
27670,2022,2737,12546,898
27671,264,268,13278,17728
27672,1,3232,9309,15218
27673,5313,3004,32,235
27674,1755,1902,7352,3030
27675,3853,1312,13333,13709
27676,3815,151,4093,17811
27677,6278,342,32,7280
27678,3137,818,8134,12797
27679,2285,1753,12299,10368
27680,935,2425,13210,5101
27681,2187,2662,8528,8917
27682,1,1932,6542,22269
27683,6341,1344,7455,4332
27684,2648,2012,32,22653
27685,3036,328,8478,18093
27686,961,3276,3007,8126
27687,1,946,12853,23671
27688,2722,2543,32,5958
27689,1410,1737,9011,14835
27690,4257,602,6593,22347
27691,5183,2212,10335,10358
27692,1791,834,12917,902
27693,5592,2836,8219,1763
27694,436,3113,13541,94
27695,670,509,10825,10562
27696,0,2366,9926,10155
27697,4184,2444,6490,13887
27698,1289,158,10265,10757
27699,4229,3309,8033,12627
27700,3690,1735,7525,21788
27701,4086,1723,9031,13451
27702,5996,0,1892,6056
27703,3802,1240,11182,14789
27704,2716,1277,7953,15071
27705,172,444,8648,7739
27706,5573,2058,1128,3430
27707,3815,2772,13533,17832
27708,5170,503,6964,21005
27709,5447,1539,12466,5921
27710,5692,1036,9907,15681
27711,5096,1569,10778,9529
27712,823,2058,10840,23404
27713,3602,3295,13157,20209
27714,1,305,9317,11660
27715,1004,1103,12247,20009
27716,4894,3004,32,9377
27717,1,102,10847,10666
27718,621,2536,4929,10587
27719,2642,2271,12246,19522
27720,1050,503,32,8177
27721,1,1033,12219,16950
27722,259,627,7917,11918
27723,2947,3004,13296,13480
27724,2926,3047,10960,17569
27725,4952,253,3500,12277
27726,5261,3004,9743,13939
27727,1470,43,12221,13953
27728,3828,2678,13538,6586
27729,5322,2076,13271,19776
27730,4161,1026,13541,21355
27731,3773,300,10757,57
27732,2536,1281,8579,11638
27733,772,439,8917,19599
27734,6186,1277,9326,11237
27735,0,1209,5258,18930
27736,3989,464,12374,19038
27737,1118,1859,9568,487
27738,1,3004,12853,23671
27739,5975,169,5821,22672
27740,1,1533,997,3013
27741,2159,268,32,13045
27742,4086,1103,9031,13451
27743,1665,2212,32,17688
27744,4894,477,11511,9376
27745,5432,492,10281,16565
27746,0,2042,2516,8754
27747,954,1761,13502,2418
27748,2062,709,12374,16378
27749,3788,3004,9664,9686
27750,2448,217,32,7421
27751,318,1625,8621,13104
27752,520,1563,8579,15101
27753,1,1759,32,17330
27754,1857,821,7129,13874
27755,5707,1302,3074,18279
27756,4190,1277,13333,15481
27757,2048,2212,11841,19658
27758,3250,173,5461,22946
27759,6009,1134,8038,10877
27760,3067,1718,12244,19871
27761,1643,262,9554,9311
27762,1,1547,9238,5869
27763,2608,818,12620,362
27764,1,135,13278,19212
27765,3853,1964,12368,13705
27766,4190,3194,12367,15474
27767,2429,1128,8243,10902
27768,1,1910,32,7883
27769,2159,415,32,13045
27770,5501,3194,12637,20923
27771,6534,1217,9087,3340
27772,1,3189,9343,7681
27773,820,1444,3687,13167
27774,3254,1444,12903,5944
27775,0,2097,11300,21865
27776,1,1605,11583,12732
27777,4588,869,8002,21525
27778,0,763,3435,12018
27779,2850,1298,13541,22396
27780,0,2621,821,2439
27781,1507,1103,13666,4512
27782,5501,1337,12637,20923
27783,4813,627,32,22383
27784,14,1128,8624,6280
27785,4484,297,12022,20316
27786,5328,2218,6337,1799
27787,1,1743,32,23260
27788,4663,2653,8917,15163
27789,2835,1671,8582,16349
27790,2187,2497,9326,8928
27791,5391,958,32,1293
27792,3250,1412,5461,22946
27793,1,931,11836,18071
27794,4098,1990,11747,9021
27795,2767,1085,11297,21680
27796,5391,1708,32,1293
27797,1,1285,7612,306
27798,1,2112,4846,17286
27799,5485,423,13254,11984
27800,1432,1176,32,9167
27801,1,208,3141,10943
27802,0,2150,8330,8004
27803,6406,1444,13210,17065
27804,1632,1753,7925,1502
27805,5567,602,4401,15769
27806,1,1338,13411,11833
27807,3040,1688,7486,3239
27808,0,2727,3318,11574
27809,436,941,13541,94
27810,661,667,32,12597
27811,3480,2800,11058,15386
27812,3785,524,8391,17743
27813,6542,2610,7525,17374
27814,4190,1298,13333,15481
27815,4349,1302,7817,15569
27816,4872,2602,10209,1029
27817,1452,1207,7055,19589
27818,5641,1718,12221,16951
27819,1337,1444,13355,11986
27820,4719,3153,12884,17670
27821,1849,1911,13291,14414
27822,2029,148,7400,746
27823,3308,1103,8648,5162
27824,4279,3014,535,10449
27825,915,1093,7748,11916
27826,1407,3295,32,9296
27827,2767,707,6943,21680
27828,3077,2870,32,13526
27829,1899,1256,9210,7041
27830,1,3045,7913,20040
27831,4028,2843,8095,7564
27832,3622,2518,919,2743
27833,5854,415,2260,7619
27834,6271,1168,32,8555
27835,4956,749,8984,18620
27836,6394,609,11088,20518
27837,437,2447,2815,9973
27838,4223,2757,3074,3447
27839,2648,696,10899,22654
27840,1,1084,8029,7499
27841,1922,1444,9377,13694
27842,4862,2783,8975,11525
27843,1,376,13004,286
27844,4231,202,9362,14099
27845,1752,3215,13672,1067
27846,4463,1889,280,718
27847,616,3004,12298,3380
27848,4494,2742,3279,8099
27849,0,2540,6308,21855
27850,5173,2805,10911,20910
27851,5391,51,10051,1294
27852,3989,1948,12379,19043
27853,3364,1250,10255,5493
27854,1,3295,8835,12823
27855,2864,2357,6912,412
27856,3888,1297,13404,18572
27857,5135,3276,2993,10532
27858,1,2983,13672,2538
27859,1,1033,12254,19198
27860,2220,2638,12202,16947
27861,3815,470,12221,17833
27862,6057,2497,9381,12957
27863,0,3004,32,3418
27864,755,2421,5748,20465
27865,5585,3065,9163,3802
27866,1615,152,8411,16058
27867,2219,3035,325,19222
27868,1,1828,32,16940
27869,1615,3309,8411,16058
27870,1752,2236,13672,1067
27871,1,609,10860,3254
27872,4964,3004,13672,4537
27873,2030,1128,12447,5740
27874,5216,1057,9722,9789
27875,1,1069,7401,1499
27876,299,2801,8496,14085
27877,0,1714,4806,17210
27878,284,2363,0,10017
27879,5217,3295,12862,22663
27880,2786,1084,13291,16384
27881,1715,841,8289,13419
27882,4092,1125,8487,3856
27883,5517,217,8607,13072
27884,0,2443,13434,2364
27885,516,749,9296,3462
27886,407,2306,811,2423
27887,305,1386,11622,9176
27888,1570,415,8219,12299
27889,5394,30,13523,389
27890,3394,2338,8562,14256
27891,4494,1263,3279,8099
27892,5281,2236,9276,13929
27893,5357,0,12238,18087
27894,1,175,32,3729
27895,1,3293,9169,7632
27896,4190,709,12367,15474
27897,4701,749,13431,17606
27898,1611,3309,9317,12069
27899,1915,245,11419,7689
27900,265,2212,7525,22824
27901,1,1627,6964,4618
27902,4183,241,7876,3303
27903,1363,651,12549,439
27904,5313,1098,10051,238
27905,257,2092,10938,1353
27906,3737,1690,8496,10915
27907,4813,1057,32,22383
27908,5956,2199,9296,15868
27909,1457,2208,13152,17809
27910,1863,152,8370,14992
27911,3815,2948,12226,17837
27912,3917,3004,12273,11045
27913,6382,588,32,21023
27914,4808,3022,5938,21010
27915,3963,3105,7902,14741
27916,1149,3200,5633,20188
27917,1,3093,8272,23129
27918,1,3274,32,13045
27919,1,3004,3398,11863
27920,3991,1873,9633,20805
27921,4057,2713,10244,550
27922,983,582,11873,19754
27923,3484,1386,13315,15946
27924,816,3035,10346,1688
27925,5653,1758,8509,9146
27926,1,0,1286,4032
27927,4349,2836,7816,15568
27928,4969,2366,10269,1838
27929,4636,1929,12626,6890
27930,4108,1637,4646,10811
27931,1553,321,4995,17685
27932,1625,2746,7367,7545
27933,3055,0,5309,19112
27934,5816,3277,13049,13345
27935,5435,2425,11410,532
27936,631,2610,10244,1002
27937,5447,1539,12466,5921
27938,3133,1671,9190,11169
27939,5162,1724,9725,5637
27940,0,494,3168,11068
27941,607,2935,32,6486
27942,5908,2037,2704,9572
27943,1120,1946,10369,22272
27944,1,1175,12533,13282
27945,1,1568,7375,17200
27946,248,745,7596,12747
27947,1,222,10982,20752
27948,1646,290,10849,14861
27949,3805,1128,8657,4844
27950,3815,1062,13263,17852
27951,1,2555,12727,19486
27952,6130,2662,32,3469
27953,2526,3004,8421,8337
27954,616,1180,12299,3381
